code_article,code_site,date,ventes
1620,Site1,2026-10-12,125.75
1620,Site1,2026-10-19,125.75
1620,Site1,2026-10-26,125.75
1620,Site1,2026-11-02,127.75
1620,Site1,2026-11-09,127.75
1620,Site1,2026-11-16,127.75
1620,Site1,2026-11-23,127.75
1620,Site1,2026-11-30,127.75
1620,Site1,2026-12-07,107.6
1620,Site1,2026-12-14,107.6
1620,Site1,2026-12-21,107.6
1620,Site1,2026-12-28,107.6
1621,Site1,2026-02-09,12.5
1621,Site1,2026-02-16,12.5
1621,Site1,2026-02-23,12.5
1621,Site1,2026-03-02,12.5
1621,Site1,2026-03-09,12.5
1621,Site1,2026-03-16,12.5
1621,Site1,2026-03-23,12.5
1621,Site1,2026-03-30,12.5
1621,Site1,2026-04-06,10.0
1621,Site1,2026-04-13,10.0
1621,Site1,2026-04-20,10.0
1621,Site1,2026-04-27,10.0
1621,Site1,2026-05-04,12.5
1621,Site1,2026-05-11,12.5
1621,Site1,2026-05-18,12.5
1621,Site1,2026-05-25,12.5
1621,Site1,2026-06-01,12.5
1621,Site1,2026-06-08,12.5
1621,Site1,2026-06-15,12.5
1621,Site1,2026-06-22,12.5
1621,Site1,2026-06-29,12.5
1621,Site1,2026-07-06,10.0
1621,Site1,2026-07-13,10.0
1621,Site1,2026-07-20,10.0
1621,Site1,2026-07-27,10.0
1621,Site1,2026-08-03,12.5
1621,Site1,2026-08-10,12.5
1621,Site1,2026-08-17,12.5
1621,Site1,2026-08-24,12.5
1621,Site1,2026-08-31,12.5
1621,Site1,2026-09-07,10.0
1621,Site1,2026-09-14,10.0
1621,Site1,2026-09-21,10.0
1621,Site1,2026-09-28,10.0
1621,Site1,2026-10-05,12.5
1621,Site1,2026-10-12,12.5
1621,Site1,2026-10-19,12.5
1621,Site1,2026-10-26,12.5
1621,Site1,2026-11-02,12.5
1621,Site1,2026-11-09,12.5
1621,Site1,2026-11-16,12.5
1621,Site1,2026-11-23,12.5
1621,Site1,2026-11-30,12.5
1621,Site1,2026-12-07,10.0
1621,Site1,2026-12-14,10.0
1621,Site1,2026-12-21,10.0
1621,Site1,2026-12-28,10.0
1622,Site1,2026-02-09,20.0
1622,Site1,2026-02-16,20.0
1622,Site1,2026-02-23,20.0
1622,Site1,2026-03-02,21.0
1622,Site1,2026-03-09,21.0
1622,Site1,2026-03-16,21.0
1622,Site1,2026-03-23,21.0
1622,Site1,2026-03-30,21.0
1622,Site1,2026-04-06,17.6
1622,Site1,2026-04-13,17.6
1622,Site1,2026-04-20,17.6
1622,Site1,2026-04-27,17.6
1622,Site1,2026-05-04,23.0
1622,Site1,2026-05-11,23.0
1622,Site1,2026-05-18,23.0
1622,Site1,2026-05-25,23.0
1622,Site1,2026-06-01,24.0
1622,Site1,2026-06-08,24.0
1622,Site1,2026-06-15,24.0
1622,Site1,2026-06-22,24.0
1622,Site1,2026-06-29,24.0
1622,Site1,2026-07-06,20.0
1622,Site1,2026-07-13,20.0
1622,Site1,2026-07-20,20.0
1622,Site1,2026-07-27,20.0
1622,Site1,2026-08-03,26.0
1622,Site1,2026-08-10,26.0
1622,Site1,2026-08-17,26.0
1622,Site1,2026-08-24,26.0
1622,Site1,2026-08-31,26.0
1622,Site1,2026-09-07,21.6
1622,Site1,2026-09-14,21.6
1622,Site1,2026-09-21,21.6
1622,Site1,2026-09-28,21.6
1622,Site1,2026-10-05,28.0
1622,Site1,2026-10-12,28.0
1622,Site1,2026-10-19,28.0
1622,Site1,2026-10-26,28.0
1622,Site1,2026-11-02,29.0
1622,Site1,2026-11-09,29.0
1622,Site1,2026-11-16,29.0
1622,Site1,2026-11-23,29.0
1622,Site1,2026-11-30,29.0
1622,Site1,2026-12-07,24.0
1622,Site1,2026-12-14,24.0
1622,Site1,2026-12-21,24.0
1622,Site1,2026-12-28,24.0
1624,Site1,2026-02-09,26.75
1624,Site1,2026-02-16,26.75
1624,Site1,2026-02-23,26.75
1624,Site1,2026-03-02,35.5
1624,Site1,2026-03-09,35.5
1624,Site1,2026-03-16,35.5
1624,Site1,2026-03-23,35.5
1624,Site1,2026-03-30,35.5
1624,Site1,2026-04-06,29.4
1624,Site1,2026-04-13,29.4
1624,Site1,2026-04-20,29.4
1624,Site1,2026-04-27,29.4
1624,Site1,2026-05-04,38.0
1624,Site1,2026-05-11,38.0
1624,Site1,2026-05-18,38.0
1624,Site1,2026-05-25,38.0
1624,Site1,2026-06-01,39.25
1624,Site1,2026-06-08,39.25
1624,Site1,2026-06-15,39.25
1624,Site1,2026-06-22,39.25
1624,Site1,2026-06-29,39.25
1624,Site1,2026-07-06,32.4
1624,Site1,2026-07-13,32.4
1624,Site1,2026-07-20,32.4
1624,Site1,2026-07-27,32.4
1624,Site1,2026-08-03,41.75
1624,Site1,2026-08-10,41.75
1624,Site1,2026-08-17,41.75
1624,Site1,2026-08-24,41.75
1624,Site1,2026-08-31,41.75
1624,Site1,2026-09-07,34.4
1624,Site1,2026-09-14,34.4
1624,Site1,2026-09-21,34.4
1624,Site1,2026-09-28,34.4
1624,Site1,2026-10-05,44.25
1624,Site1,2026-10-12,44.25
1624,Site1,2026-10-19,44.25
1624,Site1,2026-10-26,44.25
1624,Site1,2026-11-02,45.25
1624,Site1,2026-11-09,45.25
1624,Site1,2026-11-16,45.25
1624,Site1,2026-11-23,45.25
1624,Site1,2026-11-30,45.25
1624,Site1,2026-12-07,37.2
1624,Site1,2026-12-14,37.2
1624,Site1,2026-12-21,37.2
1624,Site1,2026-12-28,37.2
1626,Site1,2026-02-09,12.0
1626,Site1,2026-02-16,12.0
1626,Site1,2026-02-23,12.0
1626,Site1,2026-03-02,13.25
1626,Site1,2026-03-09,13.25
1626,Site1,2026-03-16,13.25
1626,Site1,2026-03-23,13.25
1626,Site1,2026-03-30,13.25
1626,Site1,2026-04-06,11.6
1626,Site1,2026-04-13,11.6
1626,Site1,2026-04-20,11.6
1626,Site1,2026-04-27,11.6
1626,Site1,2026-05-04,15.75
1626,Site1,2026-05-11,15.75
1626,Site1,2026-05-18,15.75
1626,Site1,2026-05-25,15.75
1626,Site1,2026-06-01,17.0
1626,Site1,2026-06-08,17.0
1626,Site1,2026-06-15,17.0
1626,Site1,2026-06-22,17.0
1626,Site1,2026-06-29,17.0
1626,Site1,2026-07-06,14.4
1626,Site1,2026-07-13,14.4
1626,Site1,2026-07-20,14.4
1626,Site1,2026-07-27,14.4
1626,Site1,2026-08-03,19.25
1626,Site1,2026-08-10,19.25
1626,Site1,2026-08-17,19.25
1626,Site1,2026-08-24,19.25
1626,Site1,2026-08-31,19.25
1626,Site1,2026-09-07,16.4
1626,Site1,2026-09-14,16.4
1626,Site1,2026-09-21,16.4
1626,Site1,2026-09-28,16.4
1626,Site1,2026-10-05,21.75
1626,Site1,2026-10-12,21.75
1626,Site1,2026-10-19,21.75
1626,Site1,2026-10-26,21.75
1626,Site1,2026-11-02,23.0
1626,Site1,2026-11-09,23.0
1626,Site1,2026-11-16,23.0
1626,Site1,2026-11-23,23.0
1626,Site1,2026-11-30,23.0
1626,Site1,2026-12-07,19.4
1626,Site1,2026-12-14,19.4
1626,Site1,2026-12-21,19.4
1626,Site1,2026-12-28,19.4
1627,Site1,2026-02-09,5.0
1627,Site1,2026-02-16,5.0
1627,Site1,2026-02-23,5.0
1627,Site1,2026-03-02,5.0
1627,Site1,2026-03-09,5.0
1627,Site1,2026-03-16,5.0
1627,Site1,2026-03-23,5.0
1627,Site1,2026-03-30,5.0
1627,Site1,2026-04-06,4.0
1627,Site1,2026-04-13,4.0
1627,Site1,2026-04-20,4.0
1627,Site1,2026-04-27,4.0
1627,Site1,2026-05-04,5.0
1627,Site1,2026-05-11,5.0
1627,Site1,2026-05-18,5.0
1627,Site1,2026-05-25,5.0
1627,Site1,2026-06-01,5.0
1627,Site1,2026-06-08,5.0
1627,Site1,2026-06-15,5.0
1627,Site1,2026-06-22,5.0
1627,Site1,2026-06-29,5.0
1627,Site1,2026-07-06,4.0
1627,Site1,2026-07-13,4.0
1627,Site1,2026-07-20,4.0
1627,Site1,2026-07-27,4.0
1627,Site1,2026-08-03,5.0
1627,Site1,2026-08-10,5.0
1627,Site1,2026-08-17,5.0
1627,Site1,2026-08-24,5.0
1627,Site1,2026-08-31,5.0
1627,Site1,2026-09-07,4.0
1627,Site1,2026-09-14,4.0
1627,Site1,2026-09-21,4.0
1627,Site1,2026-09-28,4.0
1627,Site1,2026-10-05,5.0
1627,Site1,2026-10-12,5.0
1627,Site1,2026-10-19,5.0
1627,Site1,2026-10-26,5.0
1627,Site1,2026-11-02,5.0
1627,Site1,2026-11-09,5.0
1627,Site1,2026-11-16,5.0
1627,Site1,2026-11-23,5.0
1627,Site1,2026-11-30,5.0
1627,Site1,2026-12-07,4.0
1627,Site1,2026-12-14,4.0
1627,Site1,2026-12-21,4.0
1627,Site1,2026-12-28,4.0
1628,Site1,2026-02-09,42.0
1628,Site1,2026-02-16,42.0
1628,Site1,2026-02-23,42.0
1628,Site1,2026-03-02,43.75
1628,Site1,2026-03-09,43.75
1628,Site1,2026-03-16,43.75
1628,Site1,2026-03-23,43.75
1628,Site1,2026-03-30,43.75
1628,Site1,2026-04-06,36.4
1628,Site1,2026-04-13,36.4
1628,Site1,2026-04-20,36.4
1628,Site1,2026-04-27,36.4
1628,Site1,2026-05-04,47.25
1628,Site1,2026-05-11,47.25
1628,Site1,2026-05-18,47.25
1628,Site1,2026-05-25,47.25
1628,Site1,2026-06-01,49.0
1628,Site1,2026-06-08,49.0
1628,Site1,2026-06-15,49.0
1628,Site1,2026-06-22,49.0
1628,Site1,2026-06-29,49.0
1628,Site1,2026-07-06,40.6
1628,Site1,2026-07-13,40.6
1628,Site1,2026-07-20,40.6
1628,Site1,2026-07-27,40.6
1628,Site1,2026-08-03,52.75
1628,Site1,2026-08-10,52.75
1628,Site1,2026-08-17,52.75
1628,Site1,2026-08-24,52.75
1628,Site1,2026-08-31,52.75
1628,Site1,2026-09-07,44.2
1628,Site1,2026-09-14,44.2
1628,Site1,2026-09-21,44.2
1628,Site1,2026-09-28,44.2
1628,Site1,2026-10-05,57.0
1628,Site1,2026-10-12,57.0
1628,Site1,2026-10-19,57.0
1628,Site1,2026-10-26,57.0
1628,Site1,2026-11-02,58.75
1628,Site1,2026-11-09,58.75
1628,Site1,2026-11-16,58.75
1628,Site1,2026-11-23,58.75
1628,Site1,2026-11-30,58.75
1628,Site1,2026-12-07,48.4
1628,Site1,2026-12-14,48.4
1628,Site1,2026-12-21,48.4
1628,Site1,2026-12-28,48.4
1629,Site1,2026-02-09,31.5
1629,Site1,2026-02-16,31.5
1629,Site1,2026-02-23,31.5
1629,Site1,2026-03-02,32.75
1629,Site1,2026-03-09,32.75
1629,Site1,2026-03-16,32.75
1629,Site1,2026-03-23,32.75
1629,Site1,2026-03-30,32.75
1629,Site1,2026-04-06,27.2
1629,Site1,2026-04-13,27.2
1629,Site1,2026-04-20,27.2
1629,Site1,2026-04-27,27.2
1629,Site1,2026-05-04,35.25
1629,Site1,2026-05-11,35.25
1629,Site1,2026-05-18,35.25
1629,Site1,2026-05-25,35.25
1629,Site1,2026-06-01,36.25
1629,Site1,2026-06-08,36.25
1629,Site1,2026-06-15,36.25
1629,Site1,2026-06-22,36.25
1629,Site1,2026-06-29,36.25
1629,Site1,2026-07-06,30.0
1629,Site1,2026-07-13,30.0
1629,Site1,2026-07-20,30.0
1629,Site1,2026-07-27,30.0
1629,Site1,2026-08-03,38.75
1629,Site1,2026-08-10,38.75
1629,Site1,2026-08-17,38.75
1629,Site1,2026-08-24,38.75
1629,Site1,2026-08-31,38.75
1629,Site1,2026-09-07,32.0
1629,Site1,2026-09-14,32.0
1629,Site1,2026-09-21,32.0
1629,Site1,2026-09-28,32.0
1629,Site1,2026-10-05,41.25
1629,Site1,2026-10-12,41.25
1629,Site1,2026-10-19,41.25
1629,Site1,2026-10-26,41.25
1629,Site1,2026-11-02,42.25
1629,Site1,2026-11-09,42.25
1629,Site1,2026-11-16,42.25
1629,Site1,2026-11-23,42.25
1629,Site1,2026-11-30,42.25
1629,Site1,2026-12-07,34.8
1629,Site1,2026-12-14,34.8
1629,Site1,2026-12-21,34.8
1629,Site1,2026-12-28,34.8
1630,Site1,2026-02-09,56.5
1630,Site1,2026-02-16,56.5
1630,Site1,2026-02-23,56.5
1630,Site1,2026-03-02,58.25
1630,Site1,2026-03-09,58.25
1630,Site1,2026-03-16,58.25
1630,Site1,2026-03-23,58.25
1630,Site1,2026-03-30,58.25
1630,Site1,2026-04-06,48.0
1630,Site1,2026-04-13,48.0
1630,Site1,2026-04-20,48.0
1630,Site1,2026-04-27,48.0
1630,Site1,2026-05-04,61.75
1630,Site1,2026-05-11,61.75
1630,Site1,2026-05-18,61.75
1630,Site1,2026-05-25,61.75
1630,Site1,2026-06-01,63.5
1630,Site1,2026-06-08,63.5
1630,Site1,2026-06-15,63.5
1630,Site1,2026-06-22,63.5
1630,Site1,2026-06-29,63.5
1630,Site1,2026-07-06,52.2
1630,Site1,2026-07-13,52.2
1630,Site1,2026-07-20,52.2
1630,Site1,2026-07-27,52.2
1630,Site1,2026-08-03,67.0
1630,Site1,2026-08-10,67.0
1630,Site1,2026-08-17,67.0
1630,Site1,2026-08-24,67.0
1630,Site1,2026-08-31,67.0
1630,Site1,2026-09-07,55.0
1630,Site1,2026-09-14,55.0
1630,Site1,2026-09-21,55.0
1630,Site1,2026-09-28,55.0
1630,Site1,2026-10-05,70.5
1630,Site1,2026-10-12,70.5
1630,Site1,2026-10-19,70.5
1630,Site1,2026-10-26,70.5
1630,Site1,2026-11-02,72.25
1630,Site1,2026-11-09,72.25
1630,Site1,2026-11-16,72.25
1630,Site1,2026-11-23,72.25
1630,Site1,2026-11-30,72.25
1630,Site1,2026-12-07,59.4
1630,Site1,2026-12-14,59.4
1630,Site1,2026-12-21,59.4
1630,Site1,2026-12-28,59.4
1631,Site1,2026-02-09,170.75
1631,Site1,2026-02-16,170.75
1631,Site1,2026-02-23,170.75
1631,Site1,2026-03-02,172.75
1631,Site1,2026-03-09,172.75
1631,Site1,2026-03-16,172.75
1631,Site1,2026-03-23,172.75
1631,Site1,2026-03-30,172.75
1631,Site1,2026-04-06,139.8
1631,Site1,2026-04-13,139.8
1631,Site1,2026-04-20,139.8
1631,Site1,2026-04-27,139.8
1631,Site1,2026-05-04,176.5
1631,Site1,2026-05-11,176.5
1631,Site1,2026-05-18,176.5
1631,Site1,2026-05-25,176.5
1631,Site1,2026-06-01,178.5
1631,Site1,2026-06-08,178.5
1631,Site1,2026-06-15,178.5
1631,Site1,2026-06-22,178.5
1631,Site1,2026-06-29,178.5
1631,Site1,2026-07-06,144.2
1631,Site1,2026-07-13,144.2
1631,Site1,2026-07-20,144.2
1631,Site1,2026-07-27,144.2
1631,Site1,2026-08-03,177.25
1631,Site1,2026-08-10,177.25
1631,Site1,2026-08-17,177.25
1631,Site1,2026-08-24,177.25
1631,Site1,2026-08-31,177.25
1631,Site1,2026-09-07,147.4
1631,Site1,2026-09-14,147.4
1631,Site1,2026-09-21,147.4
1631,Site1,2026-09-28,147.4
1631,Site1,2026-10-05,186.0
1631,Site1,2026-10-12,186.0
1631,Site1,2026-10-19,186.0
1631,Site1,2026-10-26,186.0
1631,Site1,2026-11-02,188.0
1631,Site1,2026-11-09,188.0
1631,Site1,2026-11-16,188.0
1631,Site1,2026-11-23,188.0
1631,Site1,2026-11-30,188.0
1631,Site1,2026-12-07,152.0
1631,Site1,2026-12-14,152.0
1631,Site1,2026-12-21,152.0
1631,Site1,2026-12-28,152.0
1632,Site3,2026-02-09,75.0
1632,Site3,2026-02-16,75.0
1632,Site3,2026-02-23,75.0
1632,Site3,2026-03-02,75.0
1632,Site3,2026-03-09,75.0
1632,Site3,2026-03-16,75.0
1632,Site3,2026-03-23,75.0
1632,Site3,2026-03-30,75.0
1632,Site3,2026-04-06,60.0
1632,Site3,2026-04-13,60.0
1632,Site3,2026-04-20,60.0
1632,Site3,2026-04-27,60.0
1632,Site3,2026-05-04,75.0
1632,Site3,2026-05-11,75.0
1632,Site3,2026-05-18,75.0
1632,Site3,2026-05-25,75.0
1632,Site3,2026-06-01,75.0
1632,Site3,2026-06-08,75.0
1632,Site3,2026-06-15,75.0
1632,Site3,2026-06-22,75.0
1632,Site3,2026-06-29,75.0
1632,Site3,2026-07-06,60.0
1632,Site3,2026-07-13,60.0
1632,Site3,2026-07-20,60.0
1632,Site3,2026-07-27,60.0
1632,Site3,2026-08-03,75.0
1632,Site3,2026-08-10,75.0
1632,Site3,2026-08-17,75.0
1632,Site3,2026-08-24,75.0
1632,Site3,2026-08-31,75.0
1632,Site3,2026-09-07,60.0
1632,Site3,2026-09-14,60.0
1632,Site3,2026-09-21,60.0
1632,Site3,2026-09-28,60.0
1632,Site3,2026-10-05,75.0
1632,Site3,2026-10-12,75.0
1632,Site3,2026-10-19,75.0
1632,Site3,2026-10-26,75.0
1632,Site3,2026-11-02,75.0
1632,Site3,2026-11-09,75.0
1632,Site3,2026-11-16,75.0
1632,Site3,2026-11-23,75.0
1632,Site3,2026-11-30,75.0
1632,Site3,2026-12-07,60.0
1632,Site3,2026-12-14,60.0
1632,Site3,2026-12-21,60.0
1632,Site3,2026-12-28,60.0
1632,Site1,2026-02-09,196.75
1632,Site1,2026-02-16,196.75
1632,Site1,2026-02-23,196.75
1632,Site1,2026-03-02,204.0
1632,Site1,2026-03-09,204.0
1632,Site1,2026-03-16,204.0
1632,Site1,2026-03-23,204.0
1632,Site1,2026-03-30,204.0
1632,Site1,2026-04-06,180.0
1632,Site1,2026-04-13,165.0
1632,Site1,2026-04-20,165.0
1632,Site1,2026-04-27,165.0
1632,Site1,2026-05-04,197.5
1632,Site1,2026-05-11,212.5
1632,Site1,2026-05-18,212.5
1632,Site1,2026-05-25,212.5
1632,Site1,2026-06-01,214.5
1632,Site1,2026-06-08,214.5
1632,Site1,2026-06-15,214.5
1632,Site1,2026-06-22,214.5
1632,Site1,2026-06-29,214.5
1632,Site1,2026-07-06,188.4
1632,Site1,2026-07-13,173.4
1632,Site1,2026-07-20,173.4
1632,Site1,2026-07-27,173.4
1632,Site1,2026-08-03,204.0
1632,Site1,2026-08-10,219.0
1632,Site1,2026-08-17,219.0
1632,Site1,2026-08-24,219.0
1632,Site1,2026-08-31,219.0
1632,Site1,2026-09-07,185.2
1632,Site1,2026-09-14,185.2
1632,Site1,2026-09-21,185.2
1632,Site1,2026-09-28,185.2
1632,Site1,2026-10-05,218.75
1632,Site1,2026-10-12,233.75
1632,Site1,2026-10-19,233.75
1632,Site1,2026-10-26,233.75
1632,Site1,2026-11-02,246.25
1632,Site1,2026-11-09,246.25
1632,Site1,2026-11-16,246.25
1632,Site1,2026-11-23,246.25
1632,Site1,2026-11-30,246.25
1632,Site1,2026-12-07,198.8
1632,Site1,2026-12-14,198.8
1632,Site1,2026-12-21,198.8
1632,Site1,2026-12-28,198.8
1633,Site3,2026-02-09,50.0
1633,Site3,2026-02-16,50.0
1633,Site3,2026-02-23,50.0
1633,Site3,2026-03-02,50.0
1633,Site3,2026-03-09,50.0
1633,Site3,2026-03-16,50.0
1633,Site3,2026-03-23,50.0
1633,Site3,2026-03-30,50.0
1633,Site3,2026-04-06,40.0
1633,Site3,2026-04-13,40.0
1633,Site3,2026-04-20,40.0
1633,Site3,2026-04-27,40.0
1633,Site3,2026-05-04,50.0
1633,Site3,2026-05-11,50.0
1633,Site3,2026-05-18,50.0
1633,Site3,2026-05-25,50.0
1633,Site3,2026-06-01,50.0
1633,Site3,2026-06-08,50.0
1633,Site3,2026-06-15,50.0
1633,Site3,2026-06-22,50.0
1633,Site3,2026-06-29,50.0
1633,Site3,2026-07-06,40.0
1633,Site3,2026-07-13,40.0
1633,Site3,2026-07-20,40.0
1633,Site3,2026-07-27,40.0
1633,Site3,2026-08-03,50.0
1633,Site3,2026-08-10,50.0
1633,Site3,2026-08-17,50.0
1633,Site3,2026-08-24,50.0
1633,Site3,2026-08-31,50.0
1633,Site3,2026-09-07,40.0
1633,Site3,2026-09-14,40.0
1633,Site3,2026-09-21,40.0
1633,Site3,2026-09-28,40.0
1633,Site3,2026-10-05,50.0
1633,Site3,2026-10-12,50.0
1633,Site3,2026-10-19,50.0
1633,Site3,2026-10-26,50.0
1633,Site3,2026-11-02,50.0
1633,Site3,2026-11-09,50.0
1633,Site3,2026-11-16,50.0
1633,Site3,2026-11-23,50.0
1633,Site3,2026-11-30,50.0
1633,Site3,2026-12-07,40.0
1633,Site3,2026-12-14,40.0
1633,Site3,2026-12-21,40.0
1633,Site3,2026-12-28,40.0
1633,Site1,2026-02-09,65.25
1633,Site1,2026-02-16,65.25
1633,Site1,2026-02-23,65.25
1633,Site1,2026-03-02,66.75
1633,Site1,2026-03-09,66.75
1633,Site1,2026-03-16,66.75
1633,Site1,2026-03-23,66.75
1633,Site1,2026-03-30,66.75
1633,Site1,2026-04-06,64.6
1633,Site1,2026-04-13,54.6
1633,Site1,2026-04-20,54.6
1633,Site1,2026-04-27,54.6
1633,Site1,2026-05-04,97.25
1633,Site1,2026-05-11,107.25
1633,Site1,2026-05-18,107.25
1633,Site1,2026-05-25,107.25
1633,Site1,2026-06-01,108.5
1633,Site1,2026-06-08,108.5
1633,Site1,2026-06-15,108.5
1633,Site1,2026-06-22,108.5
1633,Site1,2026-06-29,108.5
1633,Site1,2026-07-06,98.0
1633,Site1,2026-07-13,88.0
1633,Site1,2026-07-20,88.0
1633,Site1,2026-07-27,88.0
1633,Site1,2026-08-03,101.5
1633,Site1,2026-08-10,111.5
1633,Site1,2026-08-17,111.5
1633,Site1,2026-08-24,111.5
1633,Site1,2026-08-31,111.5
1633,Site1,2026-09-07,90.4
1633,Site1,2026-09-14,90.4
1633,Site1,2026-09-21,90.4
1633,Site1,2026-09-28,90.4
1633,Site1,2026-10-05,104.25
1633,Site1,2026-10-12,114.25
1633,Site1,2026-10-19,114.25
1633,Site1,2026-10-26,114.25
1633,Site1,2026-11-02,115.75
1633,Site1,2026-11-09,115.75
1633,Site1,2026-11-16,115.75
1633,Site1,2026-11-23,115.75
1633,Site1,2026-11-30,115.75
1633,Site1,2026-12-07,93.8
1633,Site1,2026-12-14,93.8
1633,Site1,2026-12-21,93.8
1633,Site1,2026-12-28,93.8
1634,Site1,2026-02-09,195.5
1634,Site1,2026-02-16,195.5
1634,Site1,2026-02-23,195.5
1634,Site1,2026-03-02,168.25
1634,Site1,2026-03-09,168.25
1634,Site1,2026-03-16,168.25
1634,Site1,2026-03-23,168.25
1634,Site1,2026-03-30,168.25
1634,Site1,2026-04-06,129.4
1634,Site1,2026-04-13,129.4
1634,Site1,2026-04-20,129.4
1634,Site1,2026-04-27,129.4
1634,Site1,2026-05-04,163.75
1634,Site1,2026-05-11,163.75
1634,Site1,2026-05-18,163.75
1634,Site1,2026-05-25,163.75
1634,Site1,2026-06-01,165.5
1634,Site1,2026-06-08,165.5
1634,Site1,2026-06-15,165.5
1634,Site1,2026-06-22,165.5
1634,Site1,2026-06-29,165.5
1634,Site1,2026-07-06,133.8
1634,Site1,2026-07-13,133.8
1634,Site1,2026-07-20,133.8
1634,Site1,2026-07-27,133.8
1634,Site1,2026-08-03,164.0
1634,Site1,2026-08-10,164.0
1634,Site1,2026-08-17,164.0
1634,Site1,2026-08-24,164.0
1634,Site1,2026-08-31,164.0
1634,Site1,2026-09-07,136.6
1634,Site1,2026-09-14,136.6
1634,Site1,2026-09-21,136.6
1634,Site1,2026-09-28,136.6
1634,Site1,2026-10-05,189.0
1634,Site1,2026-10-12,189.0
1634,Site1,2026-10-19,189.0
1634,Site1,2026-10-26,189.0
1634,Site1,2026-11-02,191.0
1634,Site1,2026-11-09,191.0
1634,Site1,2026-11-16,191.0
1634,Site1,2026-11-23,191.0
1634,Site1,2026-11-30,191.0
1634,Site1,2026-12-07,154.2
1634,Site1,2026-12-14,154.2
1634,Site1,2026-12-21,154.2
1634,Site1,2026-12-28,154.2
1635,Site1,2026-02-09,39.5
1635,Site1,2026-02-16,39.5
1635,Site1,2026-02-23,39.5
1635,Site1,2026-03-02,41.25
1635,Site1,2026-03-09,41.25
1635,Site1,2026-03-16,41.25
1635,Site1,2026-03-23,41.25
1635,Site1,2026-03-30,41.25
1635,Site1,2026-04-06,34.4
1635,Site1,2026-04-13,34.4
1635,Site1,2026-04-20,34.4
1635,Site1,2026-04-27,34.4
1635,Site1,2026-05-04,45.0
1635,Site1,2026-05-11,45.0
1635,Site1,2026-05-18,45.0
1635,Site1,2026-05-25,45.0
1635,Site1,2026-06-01,46.75
1635,Site1,2026-06-08,46.75
1635,Site1,2026-06-15,46.75
1635,Site1,2026-06-22,46.75
1635,Site1,2026-06-29,46.75
1635,Site1,2026-07-06,38.8
1635,Site1,2026-07-13,38.8
1635,Site1,2026-07-20,38.8
1635,Site1,2026-07-27,38.8
1635,Site1,2026-08-03,50.5
1635,Site1,2026-08-10,50.5
1635,Site1,2026-08-17,50.5
1635,Site1,2026-08-24,50.5
1635,Site1,2026-08-31,50.5
1635,Site1,2026-09-07,41.8
1635,Site1,2026-09-14,41.8
1635,Site1,2026-09-21,41.8
1635,Site1,2026-09-28,41.8
1635,Site1,2026-10-05,54.0
1635,Site1,2026-10-12,54.0
1635,Site1,2026-10-19,54.0
1635,Site1,2026-10-26,54.0
1635,Site1,2026-11-02,56.0
1635,Site1,2026-11-09,56.0
1635,Site1,2026-11-16,56.0
1635,Site1,2026-11-23,56.0
1635,Site1,2026-11-30,56.0
1635,Site1,2026-12-07,46.2
1635,Site1,2026-12-14,46.2
1635,Site1,2026-12-21,46.2
1635,Site1,2026-12-28,46.2
1636,Site1,2026-02-09,121.25
1636,Site1,2026-02-16,121.25
1636,Site1,2026-02-23,121.25
1636,Site1,2026-03-02,123.25
1636,Site1,2026-03-09,123.25
1636,Site1,2026-03-16,123.25
1636,Site1,2026-03-23,123.25
1636,Site1,2026-03-30,123.25
1636,Site1,2026-04-06,83.6
1636,Site1,2026-04-13,83.6
1636,Site1,2026-04-20,83.6
1636,Site1,2026-04-27,83.6
1636,Site1,2026-05-04,102.25
1636,Site1,2026-05-11,102.25
1636,Site1,2026-05-18,102.25
1636,Site1,2026-05-25,102.25
1636,Site1,2026-06-01,104.25
1636,Site1,2026-06-08,104.25
1636,Site1,2026-06-15,104.25
1636,Site1,2026-06-22,104.25
1636,Site1,2026-06-29,104.25
1636,Site1,2026-07-06,85.0
1636,Site1,2026-07-13,85.0
1636,Site1,2026-07-20,85.0
1636,Site1,2026-07-27,85.0
1636,Site1,2026-08-03,100.25
1636,Site1,2026-08-10,100.25
1636,Site1,2026-08-17,100.25
1636,Site1,2026-08-24,100.25
1636,Site1,2026-08-31,100.25
1636,Site1,2026-09-07,82.0
1636,Site1,2026-09-14,82.0
1636,Site1,2026-09-21,82.0
1636,Site1,2026-09-28,82.0
1636,Site1,2026-10-05,112.25
1636,Site1,2026-10-12,112.25
1636,Site1,2026-10-19,112.25
1636,Site1,2026-10-26,112.25
1636,Site1,2026-11-02,118.5
1636,Site1,2026-11-09,118.5
1636,Site1,2026-11-16,118.5
1636,Site1,2026-11-23,118.5
1636,Site1,2026-11-30,118.5
1636,Site1,2026-12-07,99.8
1636,Site1,2026-12-14,99.8
1636,Site1,2026-12-21,99.8
1636,Site1,2026-12-28,99.8
1637,Site1,2026-02-09,21.75
1637,Site1,2026-02-16,21.75
1637,Site1,2026-02-23,21.75
1637,Site1,2026-03-02,23.0
1637,Site1,2026-03-09,23.0
1637,Site1,2026-03-16,23.0
1637,Site1,2026-03-23,23.0
1637,Site1,2026-03-30,23.0
1637,Site1,2026-04-06,19.4
1637,Site1,2026-04-13,19.4
1637,Site1,2026-04-20,19.4
1637,Site1,2026-04-27,19.4
1637,Site1,2026-05-04,25.5
