annee_sem,code_article,code_site,ventes,appros,stock,ventes_prev,couverture,stock_init,ventes_cum,appros_cum
2026-24,1570,Site1,226.0,0.0,3265.55,209.08,15.62,1389.0,3763.45,5640.0
2026-25,1570,Site1,226.0,0.0,3039.55,209.97,14.48,1389.0,3989.45,5640.0
2026-26,1570,Site1,226.0,0.0,2813.55,210.77,13.35,1389.0,4215.45,5640.0
2026-27,1570,Site1,226.0,0.0,2587.55,211.5,12.23,1389.0,4441.45,5640.0
2026-28,1570,Site1,182.0,0.0,2405.55,210.16,11.45,1389.0,4623.45,5640.0
2026-29,1570,Site1,182.0,0.0,2223.55,208.93,10.64,1389.0,4805.45,5640.0
2026-30,1570,Site1,182.0,0.0,2041.55,207.81,9.82,1389.0,4987.45,5640.0
2026-31,1570,Site1,182.0,0.0,1859.55,206.78,8.99,1389.0,5169.45,5640.0
2026-32,1570,Site1,228.75,0.0,1630.8,207.62,7.85,1389.0,5398.2,5640.0
2026-33,1570,Site1,228.75,0.0,1402.05,208.41,6.73,1389.0,5626.95,5640.0
2026-34,1570,Site1,228.75,0.0,1173.3,209.13,5.61,1389.0,5855.7,5640.0
2026-35,1570,Site1,228.75,0.0,944.55,209.81,4.5,1389.0,6084.45,5640.0
2026-36,1570,Site1,228.75,0.0,715.8,210.44,3.4,1389.0,6313.2,5640.0
2026-37,1570,Site1,184.0,0.0,531.8,209.59,2.54,1389.0,6497.2,5640.0
2026-38,1570,Site1,184.0,0.0,347.8,208.79,1.67,1389.0,6681.2,5640.0
2026-39,1570,Site1,184.0,0.0,163.8,208.04,0.79,1389.0,6865.2,5640.0
2026-40,1570,Site1,184.0,0.0,-20.2,207.33,-0.1,1389.0,7049.2,5640.0
2026-41,1570,Site1,231.25,0.0,-251.45,208.01,-1.21,1389.0,7280.45,5640.0
2026-42,1570,Site1,231.25,0.0,-482.7,208.66,-2.31,1389.0,7511.7,5640.0
2026-43,1570,Site1,231.25,0.0,-713.95,209.27,-3.41,1389.0,7742.95,5640.0
2026-07,1571,Site1,459.38,0.0,4784.62,459.38,10.42,5244.0,459.38,0.0
2026-08,1571,Site1,459.38,0.0,4325.24,459.38,9.42,5244.0,918.76,0.0
2026-09,1571,Site1,459.38,0.0,3865.86,459.38,8.42,5244.0,1378.1399999999999,0.0
2026-10,1571,Site1,555.56,0.0,3310.3,483.42,6.85,5244.0,1933.6999999999998,0.0
2026-11,1571,Site1,555.56,0.0,2754.74,497.85,5.53,5244.0,2489.2599999999998,0.0
2026-12,1571,Site1,555.56,3780.0,5979.18,507.47,11.78,5244.0,3044.8199999999997,3780.0
2026-13,1571,Site1,555.56,1260.0,6683.62,514.34,12.99,5244.0,3600.3799999999997,5040.0
2026-14,1571,Site1,555.56,0.0,6128.06,519.49,11.8,5244.0,4155.94,5040.0
2026-15,1571,Site1,464.7,1260.0,6923.36,513.4,13.49,5244.0,4620.639999999999,6300.0
2026-16,1571,Site1,464.7,0.0,6458.66,508.53,12.7,5244.0,5085.34,6300.0
2026-17,1571,Site1,464.7,0.0,5993.96,504.55,11.88,5244.0,5550.04,6300.0
2026-18,1571,Site1,464.7,0.0,5529.26,501.23,11.03,5244.0,6014.74,6300.0
2026-19,1571,Site1,555.88,0.0,4973.38,505.43,9.84,5244.0,6570.62,6300.0
2026-20,1571,Site1,555.88,0.0,4417.5,509.04,8.68,5244.0,7126.5,6300.0
2026-21,1571,Site1,555.88,0.0,3861.62,512.16,7.54,5244.0,7682.379999999999,6300.0
2026-22,1571,Site1,555.88,0.0,3305.74,514.89,6.42,5244.0,8238.26,6300.0
2026-23,1571,Site1,530.88,0.0,2774.86,515.83,5.38,5244.0,8769.14,6300.0
2026-24,1571,Site1,530.88,0.0,2243.98,516.67,4.34,5244.0,9300.02,6300.0
2026-25,1571,Site1,530.88,0.0,1713.1,517.42,3.31,5244.0,9830.9,6300.0
2026-26,1571,Site1,530.88,0.0,1182.22,518.09,2.28,5244.0,10361.779999999999,6300.0
2026-27,1571,Site1,530.88,0.0,651.34,518.7,1.26,5244.0,10892.66,6300.0
2026-28,1571,Site1,467.4,0.0,183.94,516.37,0.36,5244.0,11360.06,6300.0
2026-29,1571,Site1,467.4,0.0,-283.46,514.24,-0.55,5244.0,11827.46,6300.0
2026-30,1571,Site1,467.4,0.0,-750.86,512.29,-1.47,5244.0,12294.859999999999,6300.0
2026-31,1571,Site1,467.4,0.0,-1218.26,510.49,-2.39,5244.0,12762.26,6300.0
2026-32,1571,Site1,557.62,0.0,-1775.88,512.3,-3.47,5244.0,13319.88,6300.0
2026-33,1571,Site1,557.62,0.0,-2333.5,513.98,-4.54,5244.0,13877.5,6300.0
2026-34,1571,Site1,557.62,0.0,-2891.12,515.54,-5.61,5244.0,14435.119999999999,6300.0
2026-35,1571,Site1,557.62,0.0,-3448.74,516.99,-6.67,5244.0,14992.74,6300.0
2026-36,1571,Site1,557.62,0.0,-4006.36,518.35,-7.73,5244.0,15550.359999999999,6300.0
2026-37,1571,Site1,478.6,0.0,-4484.96,517.06,-8.67,5244.0,16028.96,6300.0
2026-38,1571,Site1,478.6,0.0,-4963.56,515.86,-9.62,5244.0,16507.56,6300.0
2026-39,1571,Site1,478.6,0.0,-5442.16,514.73,-10.57,5244.0,16986.16,6300.0
2026-40,1571,Site1,478.6,0.0,-5920.76,513.67,-11.53,5244.0,17464.76,6300.0
2026-41,1571,Site1,563.25,0.0,-6484.01,515.09,-12.59,5244.0,18028.01,6300.0
2026-42,1571,Site1,563.25,0.0,-7047.26,516.42,-13.65,5244.0,18591.26,6300.0
2026-43,1571,Site1,563.25,0.0,-7610.51,517.69,-14.7,5244.0,19154.51,6300.0
2026-07,1574,Site1,1250.0,0.0,25423.0,1250.0,20.34,26673.0,1250.0,0.0
2026-08,1574,Site1,1250.0,0.0,24173.0,1250.0,19.34,26673.0,2500.0,0.0
2026-09,1574,Site1,1250.0,0.0,22923.0,1250.0,18.34,26673.0,3750.0,0.0
2026-10,1574,Site1,1625.0,7392.0,28690.0,1343.75,21.35,26673.0,5375.0,7392.0
2026-11,1574,Site1,1625.0,0.0,27065.0,1400.0,19.33,26673.0,7000.0,7392.0
2026-12,1574,Site1,1625.0,0.0,25440.0,1437.5,17.7,26673.0,8625.0,7392.0
2026-13,1574,Site1,1625.0,0.0,23815.0,1464.29,16.26,26673.0,10250.0,7392.0
2026-14,1574,Site1,1625.0,0.0,22190.0,1484.38,14.95,26673.0,11875.0,7392.0
2026-15,1574,Site1,1300.0,0.0,20890.0,1463.89,14.27,26673.0,13175.0,7392.0
2026-16,1574,Site1,1300.0,0.0,19590.0,1447.5,13.53,26673.0,14475.0,7392.0
2026-17,1574,Site1,1300.0,0.0,18290.0,1434.09,12.75,26673.0,15775.0,7392.0
2026-18,1574,Site1,1300.0,7392.0,24382.0,1422.92,17.14,26673.0,17075.0,14784.0
2026-19,1574,Site1,1625.0,0.0,22757.0,1438.46,15.82,26673.0,18700.0,14784.0
2026-20,1574,Site1,1625.0,0.0,21132.0,1451.79,14.56,26673.0,20325.0,14784.0
2026-21,1574,Site1,1625.0,0.0,19507.0,1463.33,13.33,26673.0,21950.0,14784.0
2026-22,1574,Site1,1625.0,0.0,17882.0,1473.44,12.14,26673.0,23575.0,14784.0
2026-23,1574,Site1,1625.0,0.0,16257.0,1482.35,10.97,26673.0,25200.0,14784.0
2026-24,1574,Site1,1625.0,0.0,14632.0,1490.28,9.82,26673.0,26825.0,14784.0
2026-25,1574,Site1,1625.0,0.0,13007.0,1497.37,8.69,26673.0,28450.0,14784.0
2026-26,1574,Site1,1625.0,0.0,11382.0,1503.75,7.57,26673.0,30075.0,14784.0
2026-27,1574,Site1,1625.0,0.0,9757.0,1509.52,6.46,26673.0,31700.0,14784.0
2026-28,1574,Site1,1300.0,0.0,8457.0,1500.0,5.64,26673.0,33000.0,14784.0
2026-29,1574,Site1,1300.0,0.0,7157.0,1491.3,4.8,26673.0,34300.0,14784.0
2026-30,1574,Site1,1300.0,0.0,5857.0,1483.33,3.95,26673.0,35600.0,14784.0
2026-31,1574,Site1,1300.0,0.0,4557.0,1476.0,3.09,26673.0,36900.0,14784.0
2026-32,1574,Site1,1250.0,0.0,3307.0,1467.31,2.25,26673.0,38150.0,14784.0
2026-33,1574,Site1,1250.0,0.0,2057.0,1459.26,1.41,26673.0,39400.0,14784.0
2026-34,1574,Site1,1250.0,0.0,807.0,1451.79,0.56,26673.0,40650.0,14784.0
2026-35,1574,Site1,1250.0,0.0,-443.0,1444.83,-0.31,26673.0,41900.0,14784.0
2026-36,1574,Site1,1250.0,0.0,-1693.0,1438.33,-1.18,26673.0,43150.0,14784.0
2026-37,1574,Site1,1300.0,0.0,-2993.0,1433.87,-2.09,26673.0,44450.0,14784.0
2026-38,1574,Site1,1300.0,0.0,-4293.0,1429.69,-3.0,26673.0,45750.0,14784.0
2026-39,1574,Site1,1300.0,0.0,-5593.0,1425.76,-3.92,26673.0,47050.0,14784.0
2026-40,1574,Site1,1300.0,0.0,-6893.0,1422.06,-4.85,26673.0,48350.0,14784.0
2026-41,1574,Site1,1625.0,0.0,-8518.0,1427.86,-5.97,26673.0,49975.0,14784.0
2026-42,1574,Site1,1625.0,0.0,-10143.0,1433.33,-7.08,26673.0,51600.0,14784.0
2026-43,1574,Site1,1625.0,0.0,-11768.0,1438.51,-8.18,26673.0,53225.0,14784.0
2026-07,1575,Site1,475.0,0.0,11304.0,475.0,23.8,11779.0,475.0,0.0
2026-08,1575,Site1,475.0,0.0,10829.0,475.0,22.8,11779.0,950.0,0.0
2026-09,1575,Site1,475.0,0.0,10354.0,475.0,21.8,11779.0,1425.0,0.0
2026-10,1575,Site1,500.0,3960.0,13814.0,481.25,28.7,11779.0,1925.0,3960.0
2026-11,1575,Site1,500.0,0.0,13314.0,485.0,27.45,11779.0,2425.0,3960.0
2026-12,1575,Site1,500.0,0.0,12814.0,487.5,26.29,11779.0,2925.0,3960.0
2026-13,1575,Site1,500.0,0.0,12314.0,489.29,25.17,11779.0,3425.0,3960.0
2026-14,1575,Site1,500.0,0.0,11814.0,490.62,24.08,11779.0,3925.0,3960.0
2026-15,1575,Site1,400.0,0.0,11414.0,480.56,23.75,11779.0,4325.0,3960.0
2026-16,1575,Site1,400.0,0.0,11014.0,472.5,23.31,11779.0,4725.0,3960.0
2026-17,1575,Site1,400.0,0.0,10614.0,465.91,22.78,11779.0,5125.0,3960.0
2026-18,1575,Site1,400.0,2712.0,12926.0,460.42,28.07,11779.0,5525.0,6672.0
2026-19,1575,Site1,500.0,0.0,12426.0,463.46,26.81,11779.0,6025.0,6672.0
2026-20,1575,Site1,500.0,0.0,11926.0,466.07,25.59,11779.0,6525.0,6672.0
2026-21,1575,Site1,500.0,0.0,11426.0,468.33,24.4,11779.0,7025.0,6672.0
2026-22,1575,Site1,500.0,0.0,10926.0,470.31,23.23,11779.0,7525.0,6672.0
2026-23,1575,Site1,500.0,0.0,10426.0,472.06,22.09,11779.0,8025.0,6672.0
2026-24,1575,Site1,500.0,0.0,9926.0,473.61,20.96,11779.0,8525.0,6672.0
2026-25,1575,Site1,500.0,0.0,9426.0,475.0,19.84,11779.0,9025.0,6672.0
2026-26,1575,Site1,500.0,0.0,8926.0,476.25,18.74,11779.0,9525.0,6672.0
2026-27,1575,Site1,500.0,0.0,8426.0,477.38,17.65,11779.0,10025.0,6672.0
2026-28,1575,Site1,400.0,0.0,8026.0,473.86,16.94,11779.0,10425.0,6672.0
2026-29,1575,Site1,400.0,0.0,7626.0,470.65,16.2,11779.0,10825.0,6672.0
2026-30,1575,Site1,400.0,0.0,7226.0,467.71,15.45,11779.0,11225.0,6672.0
2026-31,1575,Site1,400.0,0.0,6826.0,465.0,14.68,11779.0,11625.0,6672.0
2026-32,1575,Site1,337.5,0.0,6488.5,460.1,14.1,11779.0,11962.5,6672.0
2026-33,1575,Site1,337.5,0.0,6151.0,455.56,13.5,11779.0,12300.0,6672.0
2026-34,1575,Site1,337.5,0.0,5813.5,451.34,12.88,11779.0,12637.5,6672.0
2026-35,1575,Site1,337.5,0.0,5476.0,447.41,12.24,11779.0,12975.0,6672.0
2026-36,1575,Site1,337.5,0.0,5138.5,443.75,11.58,11779.0,13312.5,6672.0
2026-37,1575,Site1,400.0,0.0,4738.5,442.34,10.71,11779.0,13712.5,6672.0
2026-38,1575,Site1,400.0,0.0,4338.5,441.02,9.84,11779.0,14112.5,6672.0
2026-39,1575,Site1,400.0,0.0,3938.5,439.77,8.96,11779.0,14512.5,6672.0
2026-40,1575,Site1,400.0,0.0,3538.5,438.6,8.07,11779.0,14912.5,6672.0
2026-41,1575,Site1,500.0,0.0,3038.5,440.36,6.9,11779.0,15412.5,6672.0
2026-42,1575,Site1,500.0,0.0,2538.5,442.01,5.74,11779.0,15912.5,6672.0
2026-43,1575,Site1,500.0,0.0,2038.5,443.58,4.6,11779.0,16412.5,6672.0
2026-07,1576,Site1,750.0,0.0,12971.0,750.0,17.29,13721.0,750.0,0.0
2026-08,1576,Site1,750.0,0.0,12221.0,750.0,16.29,13721.0,1500.0,0.0
2026-09,1576,Site1,750.0,0.0,11471.0,750.0,15.29,13721.0,2250.0,0.0
2026-10,1576,Site1,925.0,3432.0,13978.0,793.75,17.61,13721.0,3175.0,3432.0
2026-11,1576,Site1,925.0,0.0,13053.0,820.0,15.92,13721.0,4100.0,3432.0
2026-12,1576,Site1,925.0,0.0,12128.0,837.5,14.48,13721.0,5025.0,3432.0
2026-13,1576,Site1,925.0,0.0,11203.0,850.0,13.18,13721.0,5950.0,3432.0
2026-14,1576,Site1,925.0,2964.0,13242.0,859.38,15.41,13721.0,6875.0,6396.0
2026-15,1576,Site1,740.0,0.0,12502.0,846.11,14.78,13721.0,7615.0,6396.0
2026-16,1576,Site1,740.0,0.0,11762.0,835.5,14.08,13721.0,8355.0,6396.0
2026-17,1576,Site1,740.0,0.0,11022.0,826.82,13.33,13721.0,9095.0,6396.0
2026-18,1576,Site1,740.0,4680.0,14962.0,819.58,18.26,13721.0,9835.0,11076.0
2026-19,1576,Site1,925.0,0.0,14037.0,827.69,16.96,13721.0,10760.0,11076.0
2026-20,1576,Site1,925.0,0.0,13112.0,834.64,15.71,13721.0,11685.0,11076.0
2026-21,1576,Site1,925.0,0.0,12187.0,840.67,14.5,13721.0,12610.0,11076.0
2026-22,1576,Site1,925.0,0.0,11262.0,845.94,13.31,13721.0,13535.0,11076.0
2026-23,1576,Site1,925.0,0.0,10337.0,850.59,12.15,13721.0,14460.0,11076.0
2026-24,1576,Site1,925.0,0.0,9412.0,854.72,11.01,13721.0,15385.0,11076.0
2026-25,1576,Site1,925.0,0.0,8487.0,858.42,9.89,13721.0,16310.0,11076.0
2026-26,1576,Site1,925.0,0.0,7562.0,861.75,8.78,13721.0,17235.0,11076.0
2026-27,1576,Site1,925.0,0.0,6637.0,864.76,7.67,13721.0,18160.0,11076.0
2026-28,1576,Site1,740.0,0.0,5897.0,859.09,6.86,13721.0,18900.0,11076.0
2026-29,1576,Site1,740.0,0.0,5157.0,853.91,6.04,13721.0,19640.0,11076.0
2026-30,1576,Site1,740.0,0.0,4417.0,849.17,5.2,13721.0,20380.0,11076.0
2026-31,1576,Site1,740.0,0.0,3677.0,844.8,4.35,13721.0,21120.0,11076.0
2026-32,1576,Site1,250.0,0.0,3427.0,821.92,4.17,13721.0,21370.0,11076.0
2026-33,1576,Site1,250.0,0.0,3177.0,800.74,3.97,13721.0,21620.0,11076.0
2026-34,1576,Site1,250.0,0.0,2927.0,781.07,3.75,13721.0,21870.0,11076.0
2026-35,1576,Site1,250.0,0.0,2677.0,762.76,3.51,13721.0,22120.0,11076.0
2026-36,1576,Site1,250.0,0.0,2427.0,745.67,3.25,13721.0,22370.0,11076.0
2026-37,1576,Site1,740.0,0.0,1687.0,745.48,2.26,13721.0,23110.0,11076.0
2026-38,1576,Site1,740.0,0.0,947.0,745.31,1.27,13721.0,23850.0,11076.0
2026-39,1576,Site1,740.0,0.0,207.0,745.15,0.28,13721.0,24590.0,11076.0
2026-40,1576,Site1,740.0,0.0,-533.0,745.0,-0.72,13721.0,25330.0,11076.0
2026-41,1576,Site1,925.0,0.0,-1458.0,750.14,-1.94,13721.0,26255.0,11076.0
2026-42,1576,Site1,925.0,0.0,-2383.0,755.0,-3.16,13721.0,27180.0,11076.0
2026-43,1576,Site1,925.0,0.0,-3308.0,759.59,-4.35,13721.0,28105.0,11076.0
2026-07,1577,Site1,95.0,400.0,1500.0,95.0,15.79,1195.0,95.0,400.0
2026-08,1577,Site1,95.0,0.0,1405.0,95.0,14.79,1195.0,190.0,400.0
2026-09,1577,Site1,95.0,0.0,1310.0,95.0,13.79,1195.0,285.0,400.0
2026-10,1577,Site1,95.0,0.0,1215.0,95.0,12.79,1195.0,380.0,400.0
2026-11,1577,Site1,95.0,640.0,1760.0,95.0,18.53,1195.0,475.0,1040.0
2026-12,1577,Site1,95.0,0.0,1665.0,95.0,17.53,1195.0,570.0,1040.0
2026-13,1577,Site1,95.0,0.0,1570.0,95.0,16.53,1195.0,665.0,1040.0
2026-14,1577,Site1,95.0,0.0,1475.0,95.0,15.53,1195.0,760.0,1040.0
2026-15,1577,Site1,76.0,0.0,1399.0,92.89,15.06,1195.0,836.0,1040.0
2026-16,1577,Site1,76.0,0.0,1323.0,91.2,14.51,1195.0,912.0,1040.0
2026-17,1577,Site1,76.0,0.0,1247.0,89.82,13.88,1195.0,988.0,1040.0
2026-18,1577,Site1,76.0,0.0,1171.0,88.67,13.21,1195.0,1064.0,1040.0
2026-19,1577,Site1,95.0,0.0,1076.0,89.15,12.07,1195.0,1159.0,1040.0
2026-20,1577,Site1,95.0,0.0,981.0,89.57,10.95,1195.0,1254.0,1040.0
2026-21,1577,Site1,95.0,0.0,886.0,89.93,9.85,1195.0,1349.0,1040.0
2026-22,1577,Site1,95.0,0.0,791.0,90.25,8.76,1195.0,1444.0,1040.0
2026-23,1577,Site1,95.0,0.0,696.0,90.53,7.69,1195.0,1539.0,1040.0
2026-24,1577,Site1,95.0,0.0,601.0,90.78,6.62,1195.0,1634.0,1040.0
2026-25,1577,Site1,95.0,0.0,506.0,91.0,5.56,1195.0,1729.0,1040.0
2026-26,1577,Site1,95.0,0.0,411.0,91.2,4.51,1195.0,1824.0,1040.0
2026-27,1577,Site1,95.0,0.0,316.0,91.38,3.46,1195.0,1919.0,1040.0
2026-28,1577,Site1,76.0,0.0,240.0,90.68,2.65,1195.0,1995.0,1040.0
2026-29,1577,Site1,76.0,0.0,164.0,90.04,1.82,1195.0,2071.0,1040.0
2026-30,1577,Site1,76.0,0.0,88.0,89.46,0.98,1195.0,2147.0,1040.0
2026-31,1577,Site1,76.0,0.0,12.0,88.92,0.13,1195.0,2223.0,1040.0
2026-32,1577,Site1,95.0,0.0,-83.0,89.15,-0.93,1195.0,2318.0,1040.0
2026-33,1577,Site1,95.0,0.0,-178.0,89.37,-1.99,1195.0,2413.0,1040.0
2026-34,1577,Site1,95.0,0.0,-273.0,89.57,-3.05,1195.0,2508.0,1040.0
2026-35,1577,Site1,95.0,0.0,-368.0,89.76,-4.1,1195.0,2603.0,1040.0
2026-36,1577,Site1,95.0,0.0,-463.0,89.93,-5.15,1195.0,2698.0,1040.0
2026-37,1577,Site1,76.0,0.0,-539.0,89.48,-6.02,1195.0,2774.0,1040.0
2026-38,1577,Site1,76.0,0.0,-615.0,89.06,-6.91,1195.0,2850.0,1040.0
2026-39,1577,Site1,76.0,0.0,-691.0,88.67,-7.79,1195.0,2926.0,1040.0
2026-40,1577,Site1,76.0,0.0,-767.0,88.29,-8.69,1195.0,3002.0,1040.0
2026-41,1577,Site1,95.0,0.0,-862.0,88.49,-9.74,1195.0,3097.0,1040.0
2026-42,1577,Site1,95.0,0.0,-957.0,88.67,-10.79,1195.0,3192.0,1040.0
2026-43,1577,Site1,95.0,0.0,-1052.0,88.84,-11.84,1195.0,3287.0,1040.0
2026-07,1584,Site1,1875.0,0.0,17021.0,1875.0,9.08,18896.0,1875.0,0.0
2026-08,1584,Site1,1875.0,0.0,15146.0,1875.0,8.08,18896.0,3750.0,0.0
2026-09,1584,Site1,1875.0,0.0,13271.0,1875.0,7.08,18896.0,5625.0,0.0
2026-10,1584,Site1,1875.0,7392.0,18788.0,1875.0,10.02,18896.0,7500.0,7392.0
2026-11,1584,Site1,1875.0,0.0,16913.0,1875.0,9.02,18896.0,9375.0,7392.0
2026-12,1584,Site1,1875.0,0.0,15038.0,1875.0,8.02,18896.0,11250.0,7392.0
2026-13,1584,Site1,1875.0,0.0,13163.0,1875.0,7.02,18896.0,13125.0,7392.0
2026-14,1584,Site1,1875.0,7392.0,18680.0,1875.0,9.96,18896.0,15000.0,14784.0
2026-15,1584,Site1,1500.0,0.0,17180.0,1833.33,9.37,18896.0,16500.0,14784.0
2026-16,1584,Site1,1500.0,0.0,15680.0,1800.0,8.71,18896.0,18000.0,14784.0
2026-17,1584,Site1,1500.0,0.0,14180.0,1772.73,8.0,18896.0,19500.0,14784.0
2026-18,1584,Site1,1500.0,7392.0,20072.0,1750.0,11.47,18896.0,21000.0,22176.0
2026-19,1584,Site1,1875.0,0.0,18197.0,1759.62,10.34,18896.0,22875.0,22176.0
2026-20,1584,Site1,1875.0,0.0,16322.0,1767.86,9.23,18896.0,24750.0,22176.0
2026-21,1584,Site1,1875.0,0.0,14447.0,1775.0,8.14,18896.0,26625.0,22176.0
2026-22,1584,Site1,1875.0,0.0,12572.0,1781.25,7.06,18896.0,28500.0,22176.0
2026-23,1584,Site1,1875.0,0.0,10697.0,1786.76,5.99,18896.0,30375.0,22176.0
2026-24,1584,Site1,1875.0,0.0,8822.0,1791.67,4.92,18896.0,32250.0,22176.0
2026-25,1584,Site1,1875.0,0.0,6947.0,1796.05,3.87,18896.0,34125.0,22176.0
2026-26,1584,Site1,1875.0,0.0,5072.0,1800.0,2.82,18896.0,36000.0,22176.0
2026-27,1584,Site1,1875.0,0.0,3197.0,1803.57,1.77,18896.0,37875.0,22176.0
2026-28,1584,Site1,1500.0,0.0,1697.0,1789.77,0.95,18896.0,39375.0,22176.0
2026-29,1584,Site1,1500.0,0.0,197.0,1777.17,0.11,18896.0,40875.0,22176.0
2026-30,1584,Site1,1500.0,0.0,-1303.0,1765.62,-0.74,18896.0,42375.0,22176.0
2026-31,1584,Site1,1500.0,0.0,-2803.0,1755.0,-1.6,18896.0,43875.0,22176.0
2026-32,1584,Site1,1125.0,0.0,-3928.0,1730.77,-2.27,18896.0,45000.0,22176.0
2026-33,1584,Site1,1125.0,0.0,-5053.0,1708.33,-2.96,18896.0,46125.0,22176.0
2026-34,1584,Site1,1125.0,0.0,-6178.0,1687.5,-3.66,18896.0,47250.0,22176.0
2026-35,1584,Site1,1125.0,0.0,-7303.0,1668.1,-4.38,18896.0,48375.0,22176.0
2026-36,1584,Site1,1125.0,0.0,-8428.0,1650.0,-5.11,18896.0,49500.0,22176.0
2026-37,1584,Site1,1500.0,0.0,-9928.0,1645.16,-6.03,18896.0,51000.0,22176.0
2026-38,1584,Site1,1500.0,0.0,-11428.0,1640.62,-6.97,18896.0,52500.0,22176.0
2026-39,1584,Site1,1500.0,0.0,-12928.0,1636.36,-7.9,18896.0,54000.0,22176.0
2026-40,1584,Site1,1500.0,0.0,-14428.0,1632.35,-8.84,18896.0,55500.0,22176.0
2026-41,1584,Site1,1875.0,0.0,-16303.0,1639.29,-9.95,18896.0,57375.0,22176.0
2026-42,1584,Site1,1875.0,0.0,-18178.0,1645.83,-11.04,18896.0,59250.0,22176.0
2026-43,1584,Site1,1875.0,0.0,-20053.0,1652.03,-12.14,18896.0,61125.0,22176.0
2026-07,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-08,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-09,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-10,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-11,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-12,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-13,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-14,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-15,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-16,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-17,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-18,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-19,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-20,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-21,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-22,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-23,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-24,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-25,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-26,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-27,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-28,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-29,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-30,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-31,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-32,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-33,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-34,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-35,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-36,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-37,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-38,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-39,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-40,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-41,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-42,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-43,1590,Site3,0.0,0.0,120.0,0.0,,120.0,0.0,0.0
2026-07,1591,Site1,35.0,0.0,365.0,35.0,10.43,400.0,35.0,0.0
2026-08,1591,Site1,35.0,0.0,330.0,35.0,9.43,400.0,70.0,0.0
2026-09,1591,Site1,35.0,0.0,295.0,35.0,8.43,400.0,105.0,0.0
2026-10,1591,Site1,35.0,0.0,260.0,35.0,7.43,400.0,140.0,0.0
2026-11,1591,Site1,35.0,0.0,225.0,35.0,6.43,400.0,175.0,0.0
2026-12,1591,Site1,35.0,0.0,190.0,35.0,5.43,400.0,210.0,0.0
2026-13,1591,Site1,35.0,0.0,155.0,35.0,4.43,400.0,245.0,0.0
2026-14,1591,Site1,35.0,0.0,120.0,35.0,3.43,400.0,280.0,0.0
2026-15,1591,Site1,28.0,0.0,92.0,34.22,2.69,400.0,308.0,0.0
2026-16,1591,Site1,28.0,0.0,64.0,33.6,1.9,400.0,336.0,0.0
2026-17,1591,Site1,28.0,0.0,36.0,33.09,1.09,400.0,364.0,0.0
2026-18,1591,Site1,28.0,0.0,8.0,32.67,0.24,400.0,392.0,0.0
2026-19,1591,Site1,35.0,0.0,-27.0,32.85,-0.82,400.0,427.0,0.0
